2025-02-28 23:15:05,509 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:05,526 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:05,650 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:05,650 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:05,671 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:05,795 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:05,795 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:05,809 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:14,194 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:14,308 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:14,658 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:15,835 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:15,835 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:15,849 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:18,252 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:18,253 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:18,280 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:18,283 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:18,283 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:18,308 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:18,310 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:18,311 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:18,327 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:18,334 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:18,335 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:18,367 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:23,426 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:23,426 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:23,448 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:25,436 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:25,437 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:25,450 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:27,354 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:27,354 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:27,372 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:27,599 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:27,600 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:27,617 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:27,621 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:27,621 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:27,633 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:27,647 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:27,648 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:27,662 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:27,665 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:27,666 INFO    MainThread:28252 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-28 23:15:27,694 INFO    MainThread:28252 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-28 23:15:27,743 INFO    MainThread:28252 [wandb_init.py:setup_run_log_directory():637] Logging user logs to c:\Users\Cyril\Desktop\data-science-lab\eyeball tracker\wandb\run-20250228_231527-ch3szg22\logs\debug.log
2025-02-28 23:15:27,744 INFO    MainThread:28252 [wandb_init.py:setup_run_log_directory():638] Logging internal logs to c:\Users\Cyril\Desktop\data-science-lab\eyeball tracker\wandb\run-20250228_231527-ch3szg22\logs\debug-internal.log
2025-02-28 23:15:27,744 INFO    MainThread:28252 [wandb_init.py:init():756] calling init triggers
2025-02-28 23:15:27,744 INFO    MainThread:28252 [wandb_init.py:init():761] wandb.init called with sweep_config: {}
config: {'epochs': 20, 'activation': 'relu', 'nb_layers': 3, 'nb_neurons': 128, 'dropout_rate': 0.1, 'optimizer': 'adam', 'loss': 'mae', 'metric': 'mae', 'augmentation': False, 'image_resize': 256, '_wandb': {}}
2025-02-28 23:15:27,745 INFO    MainThread:28252 [wandb_init.py:init():778] found existing run on stack: ssn1gxns
2025-02-28 23:15:27,745 INFO    MainThread:28252 [wandb_run.py:_finish():2110] finishing run cyrilfrebel-none/eyeball tracker/ssn1gxns
2025-02-28 23:15:28,108 INFO    MainThread:28252 [jupyter.py:save_history():458] not saving jupyter history
2025-02-28 23:15:28,108 INFO    MainThread:28252 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-28 23:15:28,109 INFO    MainThread:28252 [wandb_init.py:_jupyter_teardown():571] cleaning up jupyter logic
2025-02-28 23:15:28,109 INFO    MainThread:28252 [wandb_run.py:_atexit_cleanup():2350] got exitcode: 0
2025-02-28 23:15:28,109 INFO    MainThread:28252 [wandb_run.py:_restore():2332] restore
2025-02-28 23:15:28,109 INFO    MainThread:28252 [wandb_run.py:_restore():2338] restore done
2025-02-28 23:15:30,068 INFO    MainThread:28252 [wandb_run.py:_footer_history_summary_info():3963] rendering history
2025-02-28 23:15:30,068 INFO    MainThread:28252 [wandb_run.py:_footer_history_summary_info():3995] rendering summary
2025-02-28 23:15:30,068 INFO    MainThread:28252 [wandb_run.py:_footer_sync_info():3924] logging synced files
